placement,local_bsz,step_time,sync_time,gpu_time,data_time,other_time
0112,50,0.2567,0.0151,0.2486,0.0004,0.0078
0112,64,0.3112,0.0151,0.3024,0.0004,0.0084
0112,100,0.4713,0.013,0.4628,0.0004,0.0081
0113,16,0.117,0.0156,0.109,0.0004,0.0076
0113,25,0.1554,0.0149,0.1463,0.0004,0.0087
0113,32,0.1751,0.0148,0.1685,0.0003,0.0062
0113,50,0.2541,0.0147,0.2458,0.0004,0.0079
0113,64,0.3087,0.014,0.3003,0.0004,0.008
0113,100,0.4691,0.0129,0.4606,0.0004,0.0081
0114,16,0.1116,0.0133,0.1055,0.0003,0.0059
0114,25,0.1544,0.0124,0.1452,0.0003,0.0089
0114,32,0.1764,0.0116,0.1668,0.0004,0.0092
0114,50,0.2527,0.0122,0.2439,0.0004,0.0084
0114,64,0.3072,0.0121,0.2981,0.0004,0.0087
0114,100,0.4682,0.0099,0.4577,0.0004,0.0101
0122,16,0.1179,0.0142,0.1088,0.0003,0.0088
0122,25,0.16,0.012,0.1459,0.0004,0.0137
0122,32,0.1749,0.0123,0.1695,0.0004,0.0051
0122,50,0.2558,0.0128,0.2462,0.0004,0.0093
0122,64,0.3076,0.0114,0.2988,0.0004,0.0084
0122,100,0.4698,0.0104,0.4618,0.0005,0.0076
0123,16,0.1166,0.014,0.1073,0.0003,0.009
0123,25,0.1495,0.0114,0.1441,0.0003,0.005
0123,32,0.1753,0.0125,0.1672,0.0003,0.0078
0123,50,0.2534,0.0133,0.2444,0.0003,0.0087
0123,64,0.3077,0.0127,0.2982,0.0003,0.0092
0123,100,0.4696,0.0122,0.4603,0.0004,0.0089
0124,16,0.1166,0.0144,0.1087,0.0003,0.0075
0124,25,0.1539,0.0113,0.1453,0.0004,0.0083
0124,32,0.176,0.011,0.1672,0.0004,0.0083
0124,50,0.2515,0.0125,0.2458,0.0004,0.0053
0124,64,0.3083,0.0123,0.2991,0.0004,0.0087
0124,100,0.4697,0.0115,0.4611,0.0004,0.0082
0133,16,0.1152,0.017,0.1095,0.0003,0.0053
0133,25,0.1563,0.015,0.1471,0.0004,0.0087
0133,32,0.1758,0.0143,0.1689,0.0004,0.0065
0133,50,0.2584,0.0152,0.246,0.0003,0.0121
